X4PP;City;Municipality;Province
9645;Veendam;Veendam;Groningen
9646;Veendam;Veendam;Groningen
3900;Veenendaal;Veenendaal;Utrecht
3901;Veenendaal;Veenendaal;Utrecht
3902;Veenendaal;Veenendaal;Utrecht
3903;Veenendaal;Veenendaal;Utrecht
3904;Veenendaal;Veenendaal;Utrecht
3905;Veenendaal;Veenendaal;Utrecht
3906;Veenendaal;Veenendaal;Utrecht
3907;Veenendaal;Veenendaal;Utrecht
4350;Veere;Veere;Zeeland
4351;Veere;Veere;Zeeland
4352;Gapinge;Veere;Zeeland
4354;Vrouwenpolder;Veere;Zeeland
4356;Oostkapelle;Veere;Zeeland
4357;Domburg;Veere;Zeeland
4360;Westkapelle;Veere;Zeeland
4361;Koudekerke;Veere;Zeeland
4363;Aagtekerke;Veere;Zeeland
4364;Aagtekerke;Veere;Zeeland
4365;Meliskerke;Veere;Zeeland
4370;Koudekerke;Veere;Zeeland
4373;Biggekerke;Veere;Zeeland
4374;Zoutelande;Veere;Zeeland
5460;Veghel;Veghel;Noord-Brabant
5461;Veghel;Veghel;Noord-Brabant
5462;Veghel;Veghel;Noord-Brabant
5463;Veghel;Veghel;Noord-Brabant
5464;Veghel;Veghel;Noord-Brabant
5465;Veghel;Veghel;Noord-Brabant
5466;Veghel;Veghel;Noord-Brabant
5467;Veghel;Veghel;Noord-Brabant
5500;Veldhoven;Veldhoven;Noord-Brabant
5501;Veldhoven;Veldhoven;Noord-Brabant
5502;Veldhoven;Veldhoven;Noord-Brabant
5503;Veldhoven;Veldhoven;Noord-Brabant
5504;Veldhoven;Veldhoven;Noord-Brabant
5505;Veldhoven;Veldhoven;Noord-Brabant
5506;Veldhoven;Veldhoven;Noord-Brabant
5507;Veldhoven;Veldhoven;Noord-Brabant
5508;Veldhoven;Veldhoven;Noord-Brabant
5509;Veldhoven;Veldhoven;Noord-Brabant
1950;Velsen-Noord;Velsen;Noord-Holland
1951;Velsen-Noord;Velsen;Noord-Holland
1970;IJmuiden;Velsen;Noord-Holland
1971;IJmuiden;Velsen;Noord-Holland
1972;IJmuiden;Velsen;Noord-Holland
1973;IJmuiden;Velsen;Noord-Holland
1974;IJmuiden;Velsen;Noord-Holland
1975;IJmuiden;Velsen;Noord-Holland
1976;IJmuiden;Velsen;Noord-Holland
1980;Velsen-Zuid;Velsen;Noord-Holland
1981;Velsen-Zuid;Velsen;Noord-Holland
1985;Driehuis NH;Velsen;Noord-Holland
1990;Velserbroek;Velsen;Noord-Holland
1991;Velserbroek;Velsen;Noord-Holland
1992;Velserbroek;Velsen;Noord-Holland
2070;Santpoort-Noord;Velsen;Noord-Holland
2071;Santpoort-Noord;Velsen;Noord-Holland
2080;Santpoort-Zuid;Velsen;Noord-Holland
2082;Santpoort-Zuid;Velsen;Noord-Holland
5900;Venlo;Venlo;Limburg
5901;Venlo;Venlo;Limburg
5902;Venlo;Venlo;Limburg
5911;Venlo;Venlo;Limburg
5912;Venlo;Venlo;Limburg
5913;Venlo;Venlo;Limburg
5914;Venlo;Venlo;Limburg
5915;Venlo;Venlo;Limburg
5916;Venlo;Venlo;Limburg
5921;Venlo;Venlo;Limburg
5922;Venlo;Venlo;Limburg
5923;Venlo;Venlo;Limburg
5924;Venlo;Venlo;Limburg
5925;Venlo;Venlo;Limburg
5926;Venlo;Venlo;Limburg
5927;Venlo;Venlo;Limburg
5928;Venlo;Venlo;Limburg
5930;Tegelen;Venlo;Limburg
5931;Tegelen;Venlo;Limburg
5932;Tegelen;Venlo;Limburg
5935;Steyl;Venlo;Limburg
5940;Velden;Venlo;Limburg
5941;Velden;Venlo;Limburg
5943;Lomm;Venlo;Limburg
5944;Arcen;Venlo;Limburg
5950;Belfeld;Venlo;Limburg
5951;Tegelen;Venlo;Limburg
5800;Venray;Venray;Limburg
5801;Venray;Venray;Limburg
5802;Venray;Venray;Limburg
5803;Venray;Venray;Limburg
5804;Venray;Venray;Limburg
5807;Oostrum;Venray;Limburg
5808;Oirlo;Venray;Limburg
5809;Leunen;Venray;Limburg
5811;Castenray;Venray;Limburg
5812;Heide;Venray;Limburg
5813;Ysselsteyn;Venray;Limburg
5814;Veulen;Venray;Limburg
5815;Merselo;Venray;Limburg
5816;Vredepeel;Venray;Limburg
5817;Smakt;Venray;Limburg
5860;Wanssum;Venray;Limburg
5861;Wanssum;Venray;Limburg
5862;Geijsteren;Venray;Limburg
5863;Blitterswijck;Venray;Limburg
3989;Ossenwaard;Vianen;Utrecht
4121;Everdingen;Vianen;Utrecht
4122;Zijderveld;Vianen;Utrecht
4124;Hagestein;Vianen;Utrecht
4130;Vianen;Vianen;Utrecht
4131;Vianen;Vianen;Utrecht
4132;Vianen;Vianen;Utrecht
4133;Vianen;Vianen;Utrecht
3130;Vlaardingen;Vlaardingen;Zuid-Holland
3131;Vlaardingen;Vlaardingen;Zuid-Holland
3132;Vlaardingen;Vlaardingen;Zuid-Holland
3133;Vlaardingen;Vlaardingen;Zuid-Holland
3134;Vlaardingen;Vlaardingen;Zuid-Holland
3135;Vlaardingen;Vlaardingen;Zuid-Holland
3136;Vlaardingen;Vlaardingen;Zuid-Holland
3137;Vlaardingen;Vlaardingen;Zuid-Holland
3138;Vlaardingen;Vlaardingen;Zuid-Holland
9540;Vlagtwedde;Vlagtwedde;Groningen
9541;Vlagtwedde;Vlagtwedde;Groningen
9545;Bourtange;Vlagtwedde;Groningen
9550;Sellingen;Vlagtwedde;Groningen
9551;Sellingen;Vlagtwedde;Groningen
9560;Ter Apel;Vlagtwedde;Groningen
9561;Ter Apel;Vlagtwedde;Groningen
9563;Ter Apelkanaal;Vlagtwedde;Groningen
8899;Vlieland;Vlieland;Friesland
4371;Vlissingen;Vlissingen;Zeeland
4380;Vlissingen;Vlissingen;Zeeland
4381;Vlissingen;Vlissingen;Zeeland
4382;Vlissingen;Vlissingen;Zeeland
4383;Vlissingen;Vlissingen;Zeeland
4384;Vlissingen;Vlissingen;Zeeland
4385;Vlissingen;Vlissingen;Zeeland
4386;Vlissingen;Vlissingen;Zeeland
4387;Vlissingen;Vlissingen;Zeeland
4388;Oost-Souburg;Vlissingen;Zeeland
4389;Ritthem;Vlissingen;Zeeland
2820;Stolwijk;Vlist;Zuid-Holland
2821;Stolwijk;Vlist;Zuid-Holland
2850;Haastrecht;Vlist;Zuid-Holland
2851;Haastrecht;Vlist;Zuid-Holland
2855;Vlist;Vlist;Zuid-Holland
6311;Ransdaal;Voerendaal;Limburg
6312;Ransdaal;Voerendaal;Limburg
6343;Klimmen;Voerendaal;Limburg
6367;Voerendaal;Voerendaal;Limburg
2250;Voorschoten;Voorschoten;Zuid-Holland
2251;Voorschoten;Voorschoten;Zuid-Holland
2252;Voorschoten;Voorschoten;Zuid-Holland
2253;Voorschoten;Voorschoten;Zuid-Holland
2254;Voorschoten;Voorschoten;Zuid-Holland
7382;Klarenbeek;Voorst;Gelderland
7384;Wilp;Voorst;Gelderland
7390;Twello;Voorst;Gelderland
7391;Twello;Voorst;Gelderland
7392;Twello;Voorst;Gelderland
7395;Teuge;Voorst;Gelderland
7396;Terwolde;Voorst;Gelderland
7397;Nijbroek;Voorst;Gelderland
7439;Steenenkamer;Voorst;Gelderland
5260;Vught;Vught;Noord-Brabant
5261;Vught;Vught;Noord-Brabant
5262;Vught;Vught;Noord-Brabant
5263;Vught;Vught;Noord-Brabant
5264;Vught;Vught;Noord-Brabant
5266;Vught;Vught;Noord-Brabant
5580;Waalre;Waalre;Noord-Brabant
5581;Waalre;Waalre;Noord-Brabant
5582;Waalre;Waalre;Noord-Brabant
5583;Waalre;Waalre;Noord-Brabant
5140;Waalwijk;Waalwijk;Noord-Brabant
5141;Waalwijk;Waalwijk;Noord-Brabant
5142;Waalwijk;Waalwijk;Noord-Brabant
5143;Waalwijk;Waalwijk;Noord-Brabant
5144;Sprang-Capelle;Waalwijk;Noord-Brabant
5145;Waalwijk;Waalwijk;Noord-Brabant
5146;Waalwijk;Waalwijk;Noord-Brabant
5160;Sprang-Capelle;Waalwijk;Noord-Brabant
5161;Sprang-Capelle;Waalwijk;Noord-Brabant
5162;Waspik;Waalwijk;Noord-Brabant
2740;Waddinxveen;Waddinxveen;Zuid-Holland
2741;Waddinxveen;Waddinxveen;Zuid-Holland
2742;Waddinxveen;Waddinxveen;Zuid-Holland
2743;Waddinxveen;Waddinxveen;Zuid-Holland
6700;Wageningen;Wageningen;Gelderland
6701;Wageningen;Wageningen;Gelderland
6702;Wageningen;Wageningen;Gelderland
6703;Wageningen;Wageningen;Gelderland
6704;Wageningen;Wageningen;Gelderland
6705;Wageningen;Wageningen;Gelderland
6706;Wageningen;Wageningen;Gelderland
6707;Wageningen;Wageningen;Gelderland
6708;Wageningen;Wageningen;Gelderland
6709;Wageningen;Wageningen;Gelderland
2240;Wassenaar;Wassenaar;Zuid-Holland
2241;Wassenaar;Wassenaar;Zuid-Holland
2243;Wassenaar;Wassenaar;Zuid-Holland
2245;Wassenaar;Wassenaar;Zuid-Holland
1140;Monnickendam;Waterland;Noord-Holland
1141;Monnickendam;Waterland;Noord-Holland
1145;Katwoude;Waterland;Noord-Holland
1150;Broek in Waterland;Waterland;Noord-Holland
1151;Broek in Waterland;Waterland;Noord-Holland
1153;Zuiderwoude;Waterland;Noord-Holland
1154;Uitdam;Waterland;Noord-Holland
1156;Marken;Waterland;Noord-Holland
1452;Ilpendam;Waterland;Noord-Holland
1454;Watergang;Waterland;Noord-Holland
1482;Purmer;Waterland;Noord-Holland
6000;Weert;Weert;Limburg
6001;Weert;Weert;Limburg
6002;Weert;Weert;Limburg
6003;Weert;Weert;Limburg
6004;Weert;Weert;Limburg
6005;Weert;Weert;Limburg
6006;Weert;Weert;Limburg
6039;Stramproy;Weert;Limburg
1380;Weesp;Weesp;Noord-Holland
1381;Weesp;Weesp;Noord-Holland
1382;Weesp;Weesp;Noord-Holland
1383;Weesp;Weesp;Noord-Holland
4250;Werkendam;Werkendam;Noord-Brabant
4251;Dussen;Werkendam;Noord-Brabant
4254;Sleeuwijk;Werkendam;Noord-Brabant
4255;Nieuwendijk;Werkendam;Noord-Brabant
4270;Dussen;Werkendam;Noord-Brabant
4271;Dussen;Werkendam;Noord-Brabant
4273;Hank;Werkendam;Noord-Brabant
6620;Dreumel;West Maas en Waal;Gelderland
6621;Dreumel;West Maas en Waal;Gelderland
6626;Alphen;West Maas en Waal;Gelderland
6627;Maasbommel;West Maas en Waal;Gelderland
6628;Altforst;West Maas en Waal;Gelderland
6629;Appeltern;West Maas en Waal;Gelderland
6657;Boven-Leeuwen;West Maas en Waal;Gelderland
6658;Beneden-Leeuwen;West Maas en Waal;Gelderland
6659;Wamel;West Maas en Waal;Gelderland
7963;Ruinen;Westerveld;Drenthe
7964;Ansen;Westerveld;Drenthe
7970;Havelte;Westerveld;Drenthe
7971;Havelte;Westerveld;Drenthe
7974;Havelterberg;Westerveld;Drenthe
7975;Uffelte;Westerveld;Drenthe
7980;Diever;Westerveld;Drenthe
7981;Diever;Westerveld;Drenthe
7983;Diever;Westerveld;Drenthe
7984;Dieverbrug;Westerveld;Drenthe
7985;Geeuwenbrug;Westerveld;Drenthe
7986;Wittelte;Westerveld;Drenthe
7990;Dwingeloo;Westerveld;Drenthe
7991;Dwingeloo;Westerveld;Drenthe
8351;Wapserveen;Westerveld;Drenthe
8380;Vledder;Westerveld;Drenthe
8381;Frederiksoord;Westerveld;Drenthe
8382;Frederiksoord;Westerveld;Drenthe
8383;Nijensleek;Westerveld;Drenthe
8384;Frederiksoord;Westerveld;Drenthe
8385;Vledderveen;Westerveld;Drenthe
8386;Doldersum;Westerveld;Drenthe
8387;Boschoord;Westerveld;Drenthe
8437;Zorgvlied;Westerveld;Drenthe
8438;Wateren;Westerveld;Drenthe
8439;Oude Willem;Westerveld;Drenthe
6930;Westervoort;Westervoort;Gelderland
6931;Westervoort;Westervoort;Gelderland
6932;Westervoort;Westervoort;Gelderland
2290;Wateringen;Westland;Zuid-Holland
2292;Wateringen;Westland;Zuid-Holland
2295;Kwintsheul;Westland;Zuid-Holland
2670;Naaldwijk;Westland;Zuid-Holland
2671;Naaldwijk;Westland;Zuid-Holland
2672;Naaldwijk;Westland;Zuid-Holland
2673;Naaldwijk;Westland;Zuid-Holland
2675;Honselersdijk;Westland;Zuid-Holland
2676;Maasdijk;Westland;Zuid-Holland
2678;De Lier;Westland;Zuid-Holland
2680;Monster;Westland;Zuid-Holland
2681;Monster;Westland;Zuid-Holland
2684;Ter Heijde;Westland;Zuid-Holland
2685;Monster;Westland;Zuid-Holland
2690;'s-Gravenzande;Westland;Zuid-Holland
2691;'s-Gravenzande;Westland;Zuid-Holland
2692;'s-Gravenzande;Westland;Zuid-Holland
2693;'s-Gravenzande;Westland;Zuid-Holland
2694;'s-Gravenzande;Westland;Zuid-Holland
8388;Oosterstreek;Weststellingwerf;Friesland
8389;Zandhuizen;Weststellingwerf;Friesland
8390;Noordwolde;Weststellingwerf;Friesland
8391;Noordwolde;Weststellingwerf;Friesland
8392;Boijl;Weststellingwerf;Friesland
8393;Vinkega;Weststellingwerf;Friesland
8394;De Hoeve;Weststellingwerf;Friesland
8395;Steggerda;Weststellingwerf;Friesland
8396;Peperga;Weststellingwerf;Friesland
8397;De Blesse;Weststellingwerf;Friesland
8398;Blesdijke;Weststellingwerf;Friesland
8470;Wolvega;Weststellingwerf;Friesland
8471;Wolvega;Weststellingwerf;Friesland
8472;Wolvega;Weststellingwerf;Friesland
8474;Oldeholtpade;Weststellingwerf;Friesland
8475;Nijeholtpade;Weststellingwerf;Friesland
8476;Ter Idzard;Weststellingwerf;Friesland
8477;Oldeholtwolde;Weststellingwerf;Friesland
8478;Sonnega;Weststellingwerf;Friesland
8479;Oldetrijne;Weststellingwerf;Friesland
8481;Nijetrijne;Weststellingwerf;Friesland
8482;Spanga;Weststellingwerf;Friesland
8483;Scherpenzeel;Weststellingwerf;Friesland
8484;Langelille;Weststellingwerf;Friesland
8485;Munnekeburen;Weststellingwerf;Friesland
8486;Oldelamer;Weststellingwerf;Friesland
8487;Nijelamer;Weststellingwerf;Friesland
8488;Nijeholtwolde;Weststellingwerf;Friesland
8489;Slijkenburg;Weststellingwerf;Friesland
9471;Wolvega;Weststellingwerf;Drenthe
3233;Oostvoorne;Westvoorne;Zuid-Holland
3234;Tinte;Westvoorne;Zuid-Holland
3235;Rockanje;Westvoorne;Zuid-Holland
7466;Zuna;Wierden;Overijssel
7467;Notter;Wierden;Overijssel
7468;Wierden;Wierden;Overijssel
7640;Wierden;Wierden;Overijssel
7641;Wierden;Wierden;Overijssel
7642;Wierden;Wierden;Overijssel
7645;Wierden;Wierden;Overijssel
6600;Wijchen;Wijchen;Gelderland
6601;Wijchen;Wijchen;Gelderland
6602;Wijchen;Wijchen;Gelderland
6603;Wijchen;Wijchen;Gelderland
6604;Wijchen;Wijchen;Gelderland
6605;Wijchen;Wijchen;Gelderland
6606;Niftrik;Wijchen;Gelderland
6613;Balgoij;Wijchen;Gelderland
6615;Leur;Wijchen;Gelderland
6616;Hernen;Wijchen;Gelderland
6617;Bergharen;Wijchen;Gelderland
6634;Batenburg;Wijchen;Gelderland
1230;Loosdrecht;Wijdemeren;Noord-Holland
1231;Loosdrecht;Wijdemeren;Noord-Holland
1240;Kortenhoef;Wijdemeren;Noord-Holland
1241;Kortenhoef;Wijdemeren;Noord-Holland
1243;'s-Graveland;Wijdemeren;Noord-Holland
1244;Ankeveen;Wijdemeren;Noord-Holland
1394;Nederhorst den Berg;Wijdemeren;Noord-Holland
3625;Breukeleveen;Wijdemeren;Noord-Holland
3945;Wijk bij Duurstede;Wijk bij Duurstede;Utrecht
3947;Langbroek;Wijk bij Duurstede;Utrecht
3960;Wijk bij Duurstede;Wijk bij Duurstede;Utrecht
3961;Wijk bij Duurstede;Wijk bij Duurstede;Utrecht
3962;Wijk bij Duurstede;Wijk bij Duurstede;Utrecht
9771;Sauwerd;Winsum;Groningen
9773;Wetsinge;Winsum;Groningen
9774;Adorp;Winsum;Groningen
9891;Ezinge;Winsum;Groningen
9892;Feerwerd;Winsum;Groningen
9893;Garnwerd;Winsum;Groningen
9951;Winsum;Winsum;Groningen
9953;Baflo;Winsum;Groningen
9954;Tinallinge;Winsum;Groningen
9955;Rasquert;Winsum;Groningen
9956;Den Andel;Winsum;Groningen
9957;Saaxumhuizen;Winsum;Groningen
9981;Winsum;Winsum;Groningen
7100;Winterswijk;Winterswijk;Gelderland
7101;Winterswijk;Winterswijk;Gelderland
7102;Winterswijk;Winterswijk;Gelderland
7103;Winterswijk;Winterswijk;Gelderland
7104;Winterswijk Meddo;Winterswijk;Gelderland
7105;Winterswijk Huppel;Winterswijk;Gelderland
7106;Winterswijk Ratum;Winterswijk;Gelderland
7107;Winterswijk Kotten;Winterswijk;Gelderland
7108;Winterswijk Woold;Winterswijk;Gelderland
7109;Winterswijk Miste;Winterswijk;Gelderland
7113;Winterswijk Henxel;Winterswijk;Gelderland
7115;Winterswijk Brinkheurne;Winterswijk;Gelderland
7119;Winterswijk Miste;Winterswijk;Gelderland
4630;Hoogerheide;Woensdrecht;Noord-Brabant
4631;Hoogerheide;Woensdrecht;Noord-Brabant
4634;Woensdrecht;Woensdrecht;Noord-Brabant
4635;Huijbergen;Woensdrecht;Noord-Brabant
4640;Ossendrecht;Woensdrecht;Noord-Brabant
4641;Ossendrecht;Woensdrecht;Noord-Brabant
4645;Putte;Woensdrecht;Noord-Brabant
3440;Woerden;Woerden;Utrecht
3441;Woerden;Woerden;Utrecht
3442;Woerden;Woerden;Utrecht
3443;Woerden;Woerden;Utrecht
3444;Woerden;Woerden;Utrecht
3445;Woerden;Woerden;Utrecht
3446;Woerden;Woerden;Utrecht
3447;Woerden;Woerden;Utrecht
3448;Woerden;Woerden;Utrecht
3449;Woerden;Woerden;Utrecht
3470;Kamerik;Woerden;Utrecht
3471;Kamerik;Woerden;Utrecht
3474;Zegveld;Woerden;Utrecht
3480;Harmelen;Woerden;Utrecht
3481;Harmelen;Woerden;Utrecht
3651;Zegveld;Woerden;Zuid-Holland
1456;Wijdewormer;Wormerland;Noord-Holland
1458;Spijkerboor;Wormerland;Noord-Holland
1530;Wormer;Wormerland;Noord-Holland
1531;Wormer;Wormerland;Noord-Holland
1534;Oostknollendam;Wormerland;Noord-Holland
1546;Jisp;Wormerland;Noord-Holland
3930;Woudenberg;Woudenberg;Utrecht
3931;Woudenberg;Woudenberg;Utrecht
3959;Woudenberg;Woudenberg;Utrecht
4280;Andel;Woudrichem;Noord-Brabant
4281;Andel;Woudrichem;Noord-Brabant
4283;Giessen;Woudrichem;Noord-Brabant
4285;Woudrichem;Woudrichem;Noord-Brabant
4286;Almkerk;Woudrichem;Noord-Brabant
4287;Waardhuizen;Woudrichem;Noord-Brabant
4288;Uitwijk;Woudrichem;Noord-Brabant
1500;Zaandam;Zaanstad;Noord-Holland
1501;Zaandam;Zaanstad;Noord-Holland
1502;Zaandam;Zaanstad;Noord-Holland
1503;Zaandam;Zaanstad;Noord-Holland
1504;Zaandam;Zaanstad;Noord-Holland
1505;Zaandam;Zaanstad;Noord-Holland
1506;Zaandam;Zaanstad;Noord-Holland
1507;Zaandam;Zaanstad;Noord-Holland
1508;Zaandam;Zaanstad;Noord-Holland
1509;Zaandam;Zaanstad;Noord-Holland
1520;Wormerveer;Zaanstad;Noord-Holland
1521;Wormerveer;Zaanstad;Noord-Holland
1525;Westknollendam;Zaanstad;Noord-Holland
1540;Koog aan de Zaan;Zaanstad;Noord-Holland
1541;Koog aan de Zaan;Zaanstad;Noord-Holland
1544;Zaandijk;Zaanstad;Noord-Holland
1550;Westzaan;Zaanstad;Noord-Holland
1551;Westzaan;Zaanstad;Noord-Holland
1560;Krommenie;Zaanstad;Noord-Holland
1561;Krommenie;Zaanstad;Noord-Holland
1562;Krommenie;Zaanstad;Noord-Holland
1566;Assendelft;Zaanstad;Noord-Holland
1567;Assendelft;Zaanstad;Noord-Holland
5300;Zaltbommel;Zaltbommel;Gelderland
5301;Zaltbommel;Zaltbommel;Gelderland
5302;Zaltbommel;Zaltbommel;Gelderland
5305;Zuilichem;Zaltbommel;Gelderland
5306;Brakel;Zaltbommel;Gelderland
5307;Poederoijen;Zaltbommel;Gelderland
5308;Aalst;Zaltbommel;Gelderland
5310;Gameren;Zaltbommel;Gelderland
5311;Gameren;Zaltbommel;Gelderland
5313;Nieuwaal;Zaltbommel;Gelderland
5314;Bruchem;Zaltbommel;Gelderland
5315;Kerkwijk;Zaltbommel;Gelderland
5316;Delwijnen;Zaltbommel;Gelderland
5317;Nederhemert;Zaltbommel;Gelderland
5318;Bern;Zaltbommel;Gelderland
2040;Zandvoort;Zandvoort;Noord-Holland
2041;Zandvoort;Zandvoort;Noord-Holland
2042;Zandvoort;Zandvoort;Noord-Holland
2116;Bentveld;Zandvoort;Noord-Holland
4126;Hei- en Boeicop;Zederik;Zuid-Holland
4128;Lexmond;Zederik;Zuid-Holland
4230;Meerkerk;Zederik;Zuid-Holland
4231;Lexmond;Zederik;Zuid-Holland
4233;Ameide;Zederik;Zuid-Holland
4235;Tienhoven;Zederik;Zuid-Holland
4243;Nieuwland;Zederik;Zuid-Holland
4245;Leerbroek;Zederik;Zuid-Holland
1471;Kwadijk;Zeevang;Noord-Holland
1472;Middelie;Zeevang;Noord-Holland
1473;Warder;Zeevang;Noord-Holland
1474;Oosthuizen;Zeevang;Noord-Holland
1475;Beets;Zeevang;Noord-Holland
1476;Schardam;Zeevang;Noord-Holland
1477;Hobrede;Zeevang;Noord-Holland
3890;Zeewolde;Zeewolde;Flevoland
3891;Zeewolde;Zeewolde;Flevoland
3892;Zeewolde;Zeewolde;Flevoland
3893;Zeewolde;Zeewolde;Flevoland
3894;Zeewolde;Zeewolde;Flevoland
3895;Zeewolde;Zeewolde;Flevoland
3896;Zeewolde;Zeewolde;Flevoland
3897;Zeewolde;Zeewolde;Flevoland
3898;Zeewolde;Zeewolde;Flevoland
3899;Zeewolde;Zeewolde;Flevoland
3981;Zeewolde;Zeewolde;Utrecht
3700;Zeist;Zeist;Utrecht
3701;Zeist;Zeist;Utrecht
3702;Zeist;Zeist;Utrecht
3703;Zeist;Zeist;Utrecht
3704;Zeist;Zeist;Utrecht
3705;Zeist;Zeist;Utrecht
3706;Zeist;Zeist;Utrecht
3707;Zeist;Zeist;Utrecht
3708;Zeist;Zeist;Utrecht
3709;Zeist;Zeist;Utrecht
3710;Austerlitz;Zeist;Utrecht
3711;Zeist;Zeist;Utrecht
3712;Zeist;Zeist;Utrecht
3734;Den Dolder;Zeist;Utrecht
3735;Bosch en Duin;Zeist;Utrecht
6900;Zevenaar;Zevenaar;Gelderland
6901;Zevenaar;Zevenaar;Gelderland
6902;Zevenaar;Zevenaar;Gelderland
6903;Zevenaar;Zevenaar;Gelderland
6904;Zevenaar;Zevenaar;Gelderland
6905;Zevenaar;Zevenaar;Gelderland
6909;Zevenaar;Zevenaar;Gelderland
6986;Angerlo;Zevenaar;Gelderland
6987;Giesbeek;Zevenaar;Gelderland
6988;Lathum;Zevenaar;Gelderland
2700;Zoetermeer;Zoetermeer;Zuid-Holland
2701;Zoetermeer;Zoetermeer;Zuid-Holland
2702;Zoetermeer;Zoetermeer;Zuid-Holland
2711;Zoetermeer;Zoetermeer;Zuid-Holland
2712;Zoetermeer;Zoetermeer;Zuid-Holland
2713;Zoetermeer;Zoetermeer;Zuid-Holland
2715;Zoetermeer;Zoetermeer;Zuid-Holland
2716;Zoetermeer;Zoetermeer;Zuid-Holland
2717;Zoetermeer;Zoetermeer;Zuid-Holland
2718;Zoetermeer;Zoetermeer;Zuid-Holland
2719;Zoetermeer;Zoetermeer;Zuid-Holland
2721;Zoetermeer;Zoetermeer;Zuid-Holland
2722;Zoetermeer;Zoetermeer;Zuid-Holland
2723;Zoetermeer;Zoetermeer;Zuid-Holland
2724;Zoetermeer;Zoetermeer;Zuid-Holland
2725;Zoetermeer;Zoetermeer;Zuid-Holland
2726;Zoetermeer;Zoetermeer;Zuid-Holland
2727;Zoetermeer;Zoetermeer;Zuid-Holland
2728;Zoetermeer;Zoetermeer;Zuid-Holland
2729;Zoetermeer;Zoetermeer;Zuid-Holland
2380;Zoeterwoude;Zoeterwoude;Zuid-Holland
2381;Zoeterwoude;Zoeterwoude;Zuid-Holland
2382;Zoeterwoude;Zoeterwoude;Zuid-Holland
2735;Gelderswoude;Zoeterwoude;Zuid-Holland
9800;Zuidhorn;Zuidhorn;Groningen
9801;Kommerzijl;Zuidhorn;Groningen
9804;Noordhorn;Zuidhorn;Groningen
9805;Briltil;Zuidhorn;Groningen
9832;Den Horn;Zuidhorn;Groningen
9833;Den Ham;Zuidhorn;Groningen
9841;Niezijl;Zuidhorn;Groningen
9842;Niezijl;Zuidhorn;Groningen
9843;Grijpskerk;Zuidhorn;Groningen
9844;Pieterzijl;Zuidhorn;Groningen
9845;Visvliet;Zuidhorn;Groningen
9881;Kommerzijl;Zuidhorn;Groningen
9882;Kommerzijl;Zuidhorn;Groningen
9883;Oldehove;Zuidhorn;Groningen
9884;Niehove;Zuidhorn;Groningen
9885;Lauwerzijl;Zuidhorn;Groningen
9886;Saaksum;Zuidhorn;Groningen
2750;Moerkapelle;Zuidplas;Zuid-Holland
2751;Moerkapelle;Zuidplas;Zuid-Holland
2752;Moerkapelle;Zuidplas;Zuid-Holland
2760;Zevenhuizen;Zuidplas;Zuid-Holland
2761;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
2840;Moordrecht;Zuidplas;Zuid-Holland
2841;Moordrecht;Zuidplas;Zuid-Holland
2910;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
2911;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
2912;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
2913;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
2914;Nieuwerkerk aan den IJssel;Zuidplas;Zuid-Holland
9354;Zevenhuizen;Zuidplas;Groningen
4880;Zundert;Zundert;Noord-Brabant
4881;Zundert;Zundert;Noord-Brabant
4882;Klein Zundert;Zundert;Noord-Brabant
4884;Wernhout;Zundert;Noord-Brabant
4885;Achtmaal;Zundert;Noord-Brabant
4890;Rijsbergen;Zundert;Noord-Brabant
4891;Rijsbergen;Zundert;Noord-Brabant
7200;Zutphen;Zutphen;Gelderland
7201;Zutphen;Zutphen;Gelderland
7202;Zutphen;Zutphen;Gelderland
7203;Zutphen;Zutphen;Gelderland
7204;Zutphen;Zutphen;Gelderland
7205;Zutphen;Zutphen;Gelderland
7206;Zutphen;Zutphen;Gelderland
7207;Zutphen;Zutphen;Gelderland
7230;Warnsveld;Zutphen;Gelderland
7231;Warnsveld;Zutphen;Gelderland
7232;Warnsveld;Zutphen;Gelderland
8060;Hasselt;Zwartewaterland;Overijssel
8061;Genemuiden;Zwartewaterland;Overijssel
8064;Zwartsluis;Zwartewaterland;Overijssel
8094;Mastenbroek;Zwartewaterland;Gelderland
8280;Genemuiden;Zwartewaterland;Overijssel
8281;Genemuiden;Zwartewaterland;Overijssel
8291;Genemuiden;Zwartewaterland;Overijssel
8294;Mastenbroek;Zwartewaterland;Overijssel
2995;Heerjansdam;Zwijndrecht;Zuid-Holland
3330;Zwijndrecht;Zwijndrecht;Zuid-Holland
3332;Zwijndrecht;Zwijndrecht;Zuid-Holland
3333;Zwijndrecht;Zwijndrecht;Zuid-Holland
3334;Zwijndrecht;Zwijndrecht;Zuid-Holland
3335;Zwijndrecht;Zwijndrecht;Zuid-Holland
3336;Heerjansdam;Zwijndrecht;Zuid-Holland
8000;Zwolle;Zwolle;Overijssel
8001;Zwolle;Zwolle;Overijssel
8002;Zwolle;Zwolle;Overijssel
8003;Zwolle;Zwolle;Overijssel
